<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
AFLT;D;07/11/07;00:00:00;85.7500000
AFLT;D;08/11/07;00:00:00;85.5200000
AFLT;D;09/11/07;00:00:00;87.0000000
AFLT;D;12/11/07;00:00:00;87.0000000
AFLT;D;13/11/07;00:00:00;86.6000000
AFLT;D;14/11/07;00:00:00;86.7700000
AFLT;D;15/11/07;00:00:00;87.0000000
AFLT;D;16/11/07;00:00:00;86.8500000
AFLT;D;19/11/07;00:00:00;87.2500000
AFLT;D;20/11/07;00:00:00;87.5000000
AFLT;D;21/11/07;00:00:00;87.0000000
AFLT;D;22/11/07;00:00:00;87.3800000
AFLT;D;23/11/07;00:00:00;87.3000000
AFLT;D;26/11/07;00:00:00;87.7700000
AFLT;D;27/11/07;00:00:00;87.2500000
AFLT;D;28/11/07;00:00:00;87.0200000
AFLT;D;29/11/07;00:00:00;86.8000000
AFLT;D;30/11/07;00:00:00;87.0500000
AFLT;D;03/12/07;00:00:00;87.6800000
AFLT;D;04/12/07;00:00:00;86.7500000
AFLT;D;05/12/07;00:00:00;86.9100000
AFLT;D;06/12/07;00:00:00;86.9000000
AFLT;D;07/12/07;00:00:00;86.6900000
AFLT;D;10/12/07;00:00:00;87.4100000
AFLT;D;11/12/07;00:00:00;86.6700000
AFLT;D;12/12/07;00:00:00;88.1000000
AFLT;D;13/12/07;00:00:00;88.6800000
AFLT;D;14/12/07;00:00:00;86.9000000
AFLT;D;17/12/07;00:00:00;87.0000000
AFLT;D;18/12/07;00:00:00;87.3400000
AFLT;D;19/12/07;00:00:00;86.5000000
AFLT;D;20/12/07;00:00:00;86.4600000
AFLT;D;21/12/07;00:00:00;88.6900000
AFLT;D;24/12/07;00:00:00;90.2900000
AFLT;D;25/12/07;00:00:00;91.4100000
AFLT;D;26/12/07;00:00:00;91.7900000
AFLT;D;27/12/07;00:00:00;91.7500000
AFLT;D;28/12/07;00:00:00;92.9000000
AFLT;D;09/01/08;00:00:00;94.1200000
AFLT;D;10/01/08;00:00:00;95.3900000
AFLT;D;11/01/08;00:00:00;95.7600000
AFLT;D;14/01/08;00:00:00;96.9900000
AFLT;D;15/01/08;00:00:00;98.3000000
AFLT;D;16/01/08;00:00:00;96.5500000
AFLT;D;17/01/08;00:00:00;95.0000000
AFLT;D;18/01/08;00:00:00;93.8700000
AFLT;D;21/01/08;00:00:00;89.7500000
AFLT;D;22/01/08;00:00:00;88.4900000
AFLT;D;23/01/08;00:00:00;86.0000000
AFLT;D;24/01/08;00:00:00;90.7900000
AFLT;D;25/01/08;00:00:00;92.7000000
AFLT;D;28/01/08;00:00:00;90.0000000
AFLT;D;29/01/08;00:00:00;90.4000000
AFLT;D;30/01/08;00:00:00;90.8700000
AFLT;D;31/01/08;00:00:00;90.0000000
AFLT;D;01/02/08;00:00:00;93.4700000
AFLT;D;04/02/08;00:00:00;101.4900000
AFLT;D;05/02/08;00:00:00;98.0000000
AFLT;D;06/02/08;00:00:00;99.4000000
AFLT;D;07/02/08;00:00:00;98.8600000
AFLT;D;08/02/08;00:00:00;98.5800000
AFLT;D;11/02/08;00:00:00;99.7100000
AFLT;D;12/02/08;00:00:00;103.5000000
AFLT;D;13/02/08;00:00:00;106.2000000
AFLT;D;14/02/08;00:00:00;108.0000000
AFLT;D;15/02/08;00:00:00;106.7700000
AFLT;D;18/02/08;00:00:00;108.7000000
AFLT;D;19/02/08;00:00:00;108.4000000
AFLT;D;20/02/08;00:00:00;108.0000000
AFLT;D;21/02/08;00:00:00;108.1900000
AFLT;D;22/02/08;00:00:00;107.6000000
AFLT;D;26/02/08;00:00:00;107.7000000
AFLT;D;27/02/08;00:00:00;107.0000000
AFLT;D;28/02/08;00:00:00;106.5000000
AFLT;D;29/02/08;00:00:00;105.5600000
AFLT;D;03/03/08;00:00:00;104.4200000
AFLT;D;04/03/08;00:00:00;105.0000000
AFLT;D;05/03/08;00:00:00;105.5000000
AFLT;D;06/03/08;00:00:00;105.1000000
AFLT;D;07/03/08;00:00:00;102.4900000
AFLT;D;11/03/08;00:00:00;103.7000000
AFLT;D;12/03/08;00:00:00;105.4900000
AFLT;D;13/03/08;00:00:00;104.9000000
AFLT;D;14/03/08;00:00:00;103.0100000
AFLT;D;17/03/08;00:00:00;100.1000000
AFLT;D;18/03/08;00:00:00;100.9400000
AFLT;D;19/03/08;00:00:00;98.5400000
AFLT;D;20/03/08;00:00:00;96.5100000
AFLT;D;21/03/08;00:00:00;94.7600000
AFLT;D;24/03/08;00:00:00;94.0000000
AFLT;D;25/03/08;00:00:00;96.7400000
AFLT;D;26/03/08;00:00:00;96.4900000
AFLT;D;27/03/08;00:00:00;97.9600000
AFLT;D;28/03/08;00:00:00;99.4100000
AFLT;D;31/03/08;00:00:00;99.4100000
AFLT;D;01/04/08;00:00:00;100.4900000
AFLT;D;02/04/08;00:00:00;100.7000000
AFLT;D;03/04/08;00:00:00;100.9000000
AFLT;D;04/04/08;00:00:00;100.9300000
AFLT;D;07/04/08;00:00:00;100.4800000
AFLT;D;08/04/08;00:00:00;100.3000000
AFLT;D;09/04/08;00:00:00;100.7600000
AFLT;D;10/04/08;00:00:00;100.2000000
AFLT;D;11/04/08;00:00:00;100.3700000
AFLT;D;14/04/08;00:00:00;99.7000000
AFLT;D;15/04/08;00:00:00;100.4000000
AFLT;D;16/04/08;00:00:00;100.6000000
AFLT;D;17/04/08;00:00:00;101.1000000
AFLT;D;18/04/08;00:00:00;103.2500000
AFLT;D;21/04/08;00:00:00;103.0000000
AFLT;D;22/04/08;00:00:00;100.8500000
AFLT;D;23/04/08;00:00:00;101.0000000
AFLT;D;24/04/08;00:00:00;101.3600000
AFLT;D;25/04/08;00:00:00;101.6500000
AFLT;D;28/04/08;00:00:00;100.8700000
AFLT;D;29/04/08;00:00:00;101.0000000
AFLT;D;30/04/08;00:00:00;101.8900000
AFLT;D;04/05/08;00:00:00;102.7000000
AFLT;D;05/05/08;00:00:00;103.0000000
AFLT;D;06/05/08;00:00:00;101.0000000
AFLT;D;07/05/08;00:00:00;101.5800000
AFLT;D;08/05/08;00:00:00;100.2700000
AFLT;D;12/05/08;00:00:00;99.5000000
AFLT;D;13/05/08;00:00:00;98.7500000
AFLT;D;14/05/08;00:00:00;98.9300000
AFLT;D;15/05/08;00:00:00;99.8900000
AFLT;D;16/05/08;00:00:00;99.9100000
AFLT;D;19/05/08;00:00:00;99.9000000
AFLT;D;20/05/08;00:00:00;99.1000000
AFLT;D;21/05/08;00:00:00;98.5700000
AFLT;D;22/05/08;00:00:00;98.0000000
AFLT;D;23/05/08;00:00:00;97.5000000
AFLT;D;26/05/08;00:00:00;96.1800000
AFLT;D;27/05/08;00:00:00;94.8500000
AFLT;D;28/05/08;00:00:00;95.2500000
AFLT;D;29/05/08;00:00:00;95.4000000
AFLT;D;30/05/08;00:00:00;95.6100000
AFLT;D;02/06/08;00:00:00;96.5000000
AFLT;D;03/06/08;00:00:00;94.6500000
AFLT;D;04/06/08;00:00:00;93.3000000
AFLT;D;05/06/08;00:00:00;93.0000000
AFLT;D;06/06/08;00:00:00;93.0000000
AFLT;D;07/06/08;00:00:00;91.9000000
AFLT;D;09/06/08;00:00:00;93.0000000
AFLT;D;10/06/08;00:00:00;92.7300000
AFLT;D;11/06/08;00:00:00;92.0000000
AFLT;D;16/06/08;00:00:00;91.7000000
AFLT;D;17/06/08;00:00:00;92.0300000
AFLT;D;18/06/08;00:00:00;92.8700000
AFLT;D;19/06/08;00:00:00;92.8300000
AFLT;D;20/06/08;00:00:00;92.4000000
AFLT;D;23/06/08;00:00:00;91.9600000
AFLT;D;24/06/08;00:00:00;91.1800000
AFLT;D;25/06/08;00:00:00;87.4000000
AFLT;D;26/06/08;00:00:00;85.4200000
AFLT;D;27/06/08;00:00:00;80.0000000
AFLT;D;30/06/08;00:00:00;78.0000000
AFLT;D;01/07/08;00:00:00;75.0900000
AFLT;D;02/07/08;00:00:00;76.1000000
AFLT;D;03/07/08;00:00:00;76.9000000
AFLT;D;04/07/08;00:00:00;75.0000000
AFLT;D;07/07/08;00:00:00;75.9000000
AFLT;D;08/07/08;00:00:00;75.7900000
AFLT;D;09/07/08;00:00:00;76.7000000
AFLT;D;10/07/08;00:00:00;75.0000000
AFLT;D;11/07/08;00:00:00;74.0000000
AFLT;D;14/07/08;00:00:00;73.2200000
AFLT;D;15/07/08;00:00:00;72.7500000
AFLT;D;16/07/08;00:00:00;73.4000000
AFLT;D;17/07/08;00:00:00;74.0000000
AFLT;D;18/07/08;00:00:00;74.4600000
AFLT;D;21/07/08;00:00:00;73.7500000
AFLT;D;22/07/08;00:00:00;72.2000000
AFLT;D;23/07/08;00:00:00;73.4900000
AFLT;D;24/07/08;00:00:00;73.0700000
AFLT;D;25/07/08;00:00:00;71.5500000
AFLT;D;28/07/08;00:00:00;68.1000000
AFLT;D;29/07/08;00:00:00;68.0000000
AFLT;D;30/07/08;00:00:00;72.4800000
AFLT;D;31/07/08;00:00:00;71.9100000
AFLT;D;01/08/08;00:00:00;71.5000000
AFLT;D;04/08/08;00:00:00;70.2800000
AFLT;D;05/08/08;00:00:00;71.5000000
AFLT;D;06/08/08;00:00:00;73.2400000
AFLT;D;07/08/08;00:00:00;73.4100000
AFLT;D;08/08/08;00:00:00;71.5000000
AFLT;D;11/08/08;00:00:00;72.0000000
AFLT;D;12/08/08;00:00:00;72.9000000
AFLT;D;13/08/08;00:00:00;72.2000000
AFLT;D;14/08/08;00:00:00;72.3900000
AFLT;D;15/08/08;00:00:00;75.0000000
AFLT;D;18/08/08;00:00:00;75.0000000
AFLT;D;19/08/08;00:00:00;73.4000000
AFLT;D;20/08/08;00:00:00;74.5000000
AFLT;D;21/08/08;00:00:00;73.1300000
AFLT;D;22/08/08;00:00:00;72.4500000
AFLT;D;25/08/08;00:00:00;71.9000000
AFLT;D;26/08/08;00:00:00;69.5000000
AFLT;D;27/08/08;00:00:00;67.7500000
AFLT;D;28/08/08;00:00:00;68.0500000
AFLT;D;29/08/08;00:00:00;68.7000000
AFLT;D;01/09/08;00:00:00;70.0100000
AFLT;D;02/09/08;00:00:00;71.0000000
AFLT;D;03/09/08;00:00:00;71.5000000
AFLT;D;04/09/08;00:00:00;69.5500000
AFLT;D;05/09/08;00:00:00;69.7600000
AFLT;D;08/09/08;00:00:00;68.5600000
AFLT;D;09/09/08;00:00:00;64.1200000
AFLT;D;10/09/08;00:00:00;60.0000000
AFLT;D;11/09/08;00:00:00;61.5000000
AFLT;D;12/09/08;00:00:00;65.2700000
AFLT;D;15/09/08;00:00:00;61.4000000
AFLT;D;16/09/08;00:00:00;52.0000000
AFLT;D;17/09/08;00:00:00;57.0000000
AFLT;D;19/09/08;00:00:00;67.2900000
AFLT;D;22/09/08;00:00:00;70.0000000
AFLT;D;23/09/08;00:00:00;65.0000000
AFLT;D;24/09/08;00:00:00;67.2200000
AFLT;D;25/09/08;00:00:00;68.0000000
AFLT;D;26/09/08;00:00:00;67.0000000
AFLT;D;29/09/08;00:00:00;64.0000000
AFLT;D;30/09/08;00:00:00;63.1500000
AFLT;D;01/10/08;00:00:00;63.3000000
AFLT;D;02/10/08;00:00:00;63.3600000
AFLT;D;03/10/08;00:00:00;63.0000000
AFLT;D;06/10/08;00:00:00;57.0000000
AFLT;D;07/10/08;00:00:00;64.8400000
AFLT;D;08/10/08;00:00:00;63.7000000
AFLT;D;09/10/08;00:00:00;63.4000000
AFLT;D;13/10/08;00:00:00;63.5000000
AFLT;D;14/10/08;00:00:00;63.3000000
AFLT;D;15/10/08;00:00:00;63.3000000
AFLT;D;16/10/08;00:00:00;63.2900000
AFLT;D;17/10/08;00:00:00;63.9000000
AFLT;D;20/10/08;00:00:00;62.3300000
AFLT;D;21/10/08;00:00:00;60.5000000
AFLT;D;22/10/08;00:00:00;61.0000000
AFLT;D;23/10/08;00:00:00;60.0000000
