<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
KMAZ;D;30/01/08;00:00:00;146.4900000
KMAZ;D;31/01/08;00:00:00;142.2500000
KMAZ;D;01/02/08;00:00:00;143.2500000
KMAZ;D;04/02/08;00:00:00;146.0000000
KMAZ;D;05/02/08;00:00:00;146.0000000
KMAZ;D;06/02/08;00:00:00;142.5000000
KMAZ;D;07/02/08;00:00:00;138.0000000
KMAZ;D;08/02/08;00:00:00;136.3300000
KMAZ;D;11/02/08;00:00:00;138.0000000
KMAZ;D;12/02/08;00:00:00;138.5900000
KMAZ;D;13/02/08;00:00:00;149.0000000
KMAZ;D;14/02/08;00:00:00;156.6500000
KMAZ;D;15/02/08;00:00:00;151.3300000
KMAZ;D;18/02/08;00:00:00;152.5100000
KMAZ;D;19/02/08;00:00:00;153.2400000
KMAZ;D;20/02/08;00:00:00;149.4000000
KMAZ;D;21/02/08;00:00:00;152.9500000
KMAZ;D;22/02/08;00:00:00;148.8000000
KMAZ;D;26/02/08;00:00:00;147.5000000
KMAZ;D;27/02/08;00:00:00;143.7100000
KMAZ;D;28/02/08;00:00:00;144.7100000
KMAZ;D;29/02/08;00:00:00;144.0000000
KMAZ;D;03/03/08;00:00:00;142.8900000
KMAZ;D;04/03/08;00:00:00;146.0000000
KMAZ;D;05/03/08;00:00:00;146.2800000
KMAZ;D;06/03/08;00:00:00;147.5000000
KMAZ;D;07/03/08;00:00:00;145.7000000
KMAZ;D;11/03/08;00:00:00;146.9800000
KMAZ;D;12/03/08;00:00:00;146.3000000
KMAZ;D;13/03/08;00:00:00;145.5000000
KMAZ;D;14/03/08;00:00:00;145.0000000
KMAZ;D;17/03/08;00:00:00;138.9800000
KMAZ;D;18/03/08;00:00:00;139.0100000
KMAZ;D;19/03/08;00:00:00;140.9000000
KMAZ;D;20/03/08;00:00:00;138.3700000
KMAZ;D;21/03/08;00:00:00;136.7200000
KMAZ;D;24/03/08;00:00:00;137.0000000
KMAZ;D;25/03/08;00:00:00;137.0000000
KMAZ;D;26/03/08;00:00:00;135.0000000
KMAZ;D;27/03/08;00:00:00;135.8800000
KMAZ;D;28/03/08;00:00:00;134.1100000
KMAZ;D;31/03/08;00:00:00;132.1000000
KMAZ;D;01/04/08;00:00:00;138.5000000
KMAZ;D;02/04/08;00:00:00;144.5000000
KMAZ;D;03/04/08;00:00:00;142.4000000
KMAZ;D;04/04/08;00:00:00;139.8000000
KMAZ;D;07/04/08;00:00:00;141.0000000
KMAZ;D;08/04/08;00:00:00;143.3900000
KMAZ;D;09/04/08;00:00:00;147.9500000
KMAZ;D;10/04/08;00:00:00;151.9000000
KMAZ;D;11/04/08;00:00:00;150.2500000
KMAZ;D;14/04/08;00:00:00;147.2100000
KMAZ;D;15/04/08;00:00:00;150.0000000
KMAZ;D;16/04/08;00:00:00;153.0000000
KMAZ;D;17/04/08;00:00:00;155.1000000
KMAZ;D;18/04/08;00:00:00;155.3900000
KMAZ;D;21/04/08;00:00:00;151.9900000
KMAZ;D;22/04/08;00:00:00;150.8000000
KMAZ;D;23/04/08;00:00:00;150.0000000
