<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;23/04/08;00:00:00;74.1900000
SBER;D;24/04/08;00:00:00;73.9900000
SBER;D;25/04/08;00:00:00;74.8800000
SBER;D;28/04/08;00:00:00;75.5400000
SBER;D;29/04/08;00:00:00;76.8500000
SBER;D;30/04/08;00:00:00;77.1000000
SBER;D;04/05/08;00:00:00;80.3400000
SBER;D;05/05/08;00:00:00;80.8000000
SBER;D;06/05/08;00:00:00;80.1000000
SBER;D;07/05/08;00:00:00;82.2500000
SBER;D;08/05/08;00:00:00;81.4500000
SBER;D;12/05/08;00:00:00;83.1000000
SBER;D;13/05/08;00:00:00;82.7800000
SBER;D;14/05/08;00:00:00;84.1000000
SBER;D;15/05/08;00:00:00;84.0000000
SBER;D;16/05/08;00:00:00;85.7000000
SBER;D;19/05/08;00:00:00;88.7000000
SBER;D;20/05/08;00:00:00;87.3600000
SBER;D;21/05/08;00:00:00;87.3800000
SBER;D;22/05/08;00:00:00;85.5800000
SBER;D;23/05/08;00:00:00;86.3200000
SBER;D;26/05/08;00:00:00;84.4000000
SBER;D;27/05/08;00:00:00;83.3500000
SBER;D;28/05/08;00:00:00;84.7900000
SBER;D;29/05/08;00:00:00;85.0500000
SBER;D;30/05/08;00:00:00;85.2000000
SBER;D;02/06/08;00:00:00;84.6000000
SBER;D;03/06/08;00:00:00;83.8900000
SBER;D;04/06/08;00:00:00;82.5000000
SBER;D;05/06/08;00:00:00;82.2000000
SBER;D;06/06/08;00:00:00;81.0000000
SBER;D;07/06/08;00:00:00;78.6200000
SBER;D;09/06/08;00:00:00;79.1800000
SBER;D;10/06/08;00:00:00;78.8600000
SBER;D;11/06/08;00:00:00;78.5000000
SBER;D;16/06/08;00:00:00;78.8900000
SBER;D;17/06/08;00:00:00;81.0500000
SBER;D;18/06/08;00:00:00;80.6500000
SBER;D;19/06/08;00:00:00;80.2200000
SBER;D;20/06/08;00:00:00;79.0000000
SBER;D;23/06/08;00:00:00;78.0900000
SBER;D;24/06/08;00:00:00;76.4100000
SBER;D;25/06/08;00:00:00;78.0000000
SBER;D;26/06/08;00:00:00;77.4700000
SBER;D;27/06/08;00:00:00;75.9900000
SBER;D;30/06/08;00:00:00;74.2900000
SBER;D;01/07/08;00:00:00;71.4800000
SBER;D;02/07/08;00:00:00;72.7000000
SBER;D;03/07/08;00:00:00;72.6000000
SBER;D;04/07/08;00:00:00;72.3200000
SBER;D;07/07/08;00:00:00;73.4700000
SBER;D;08/07/08;00:00:00;74.2800000
SBER;D;09/07/08;00:00:00;75.3000000
