<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
ROSN;D;22/01/09;00:00:00;102.5900000
ROSN;D;23/01/09;00:00:00;103.0000000
ROSN;D;26/01/09;00:00:00;114.0200000
ROSN;D;27/01/09;00:00:00;109.6400000
ROSN;D;28/01/09;00:00:00;112.6500000
ROSN;D;29/01/09;00:00:00;112.5100000
ROSN;D;30/01/09;00:00:00;111.1600000
ROSN;D;02/02/09;00:00:00;110.9000000
ROSN;D;03/02/09;00:00:00;110.9200000
ROSN;D;04/02/09;00:00:00;112.0100000
ROSN;D;05/02/09;00:00:00;107.5100000
ROSN;D;06/02/09;00:00:00;111.9900000
ROSN;D;09/02/09;00:00:00;119.0000000
ROSN;D;10/02/09;00:00:00;129.0000000
ROSN;D;11/02/09;00:00:00;129.4000000
ROSN;D;12/02/09;00:00:00;120.9900000
ROSN;D;13/02/09;00:00:00;130.5000000
ROSN;D;16/02/09;00:00:00;125.0000000
ROSN;D;17/02/09;00:00:00;113.2600000
ROSN;D;18/02/09;00:00:00;111.5200000
ROSN;D;19/02/09;00:00:00;114.5100000
ROSN;D;20/02/09;00:00:00;112.5000000
ROSN;D;24/02/09;00:00:00;113.0700000
ROSN;D;25/02/09;00:00:00;113.1500000
ROSN;D;26/02/09;00:00:00;124.4800000
ROSN;D;27/02/09;00:00:00;126.1000000
ROSN;D;02/03/09;00:00:00;120.2500000
ROSN;D;03/03/09;00:00:00;124.6000000
ROSN;D;04/03/09;00:00:00;130.6900000
ROSN;D;05/03/09;00:00:00;124.8100000
ROSN;D;06/03/09;00:00:00;130.0000000
ROSN;D;10/03/09;00:00:00;149.4900000
ROSN;D;11/03/09;00:00:00;144.4900000
ROSN;D;12/03/09;00:00:00;144.1000000
ROSN;D;13/03/09;00:00:00;153.0000000
ROSN;D;16/03/09;00:00:00;156.0200000
ROSN;D;17/03/09;00:00:00;159.1100000
ROSN;D;18/03/09;00:00:00;147.7100000
ROSN;D;19/03/09;00:00:00;158.6500000
ROSN;D;20/03/09;00:00:00;158.1000000
ROSN;D;23/03/09;00:00:00;169.3900000
ROSN;D;24/03/09;00:00:00;160.3000000
ROSN;D;25/03/09;00:00:00;165.2200000
ROSN;D;26/03/09;00:00:00;167.0000000
ROSN;D;27/03/09;00:00:00;157.0000000
ROSN;D;30/03/09;00:00:00;144.0000000
ROSN;D;31/03/09;00:00:00;146.5900000
ROSN;D;01/04/09;00:00:00;151.4500000
ROSN;D;02/04/09;00:00:00;164.3700000
ROSN;D;03/04/09;00:00:00;170.5100000
ROSN;D;06/04/09;00:00:00;168.0100000
ROSN;D;07/04/09;00:00:00;168.8600000
ROSN;D;08/04/09;00:00:00;172.7900000
ROSN;D;09/04/09;00:00:00;184.6000000
ROSN;D;10/04/09;00:00:00;184.0900000
ROSN;D;13/04/09;00:00:00;176.5900000
ROSN;D;14/04/09;00:00:00;176.9900000
ROSN;D;15/04/09;00:00:00;171.2500000
ROSN;D;16/04/09;00:00:00;174.6200000
ROSN;D;17/04/09;00:00:00;182.5000000
ROSN;D;20/04/09;00:00:00;173.6600000
ROSN;D;21/04/09;00:00:00;171.0000000
ROSN;D;22/04/09;00:00:00;176.0100000
ROSN;D;23/04/09;00:00:00;178.0000000
ROSN;D;24/04/09;00:00:00;175.0300000
ROSN;D;27/04/09;00:00:00;167.0000000
ROSN;D;28/04/09;00:00:00;163.6700000
ROSN;D;29/04/09;00:00:00;177.2100000
ROSN;D;30/04/09;00:00:00;176.9900000
ROSN;D;04/05/09;00:00:00;181.5500000
ROSN;D;05/05/09;00:00:00;177.8200000
ROSN;D;06/05/09;00:00:00;181.7400000
ROSN;D;07/05/09;00:00:00;183.7200000
ROSN;D;08/05/09;00:00:00;181.6000000
ROSN;D;12/05/09;00:00:00;187.0000000
ROSN;D;13/05/09;00:00:00;178.6400000
ROSN;D;14/05/09;00:00:00;174.9900000
ROSN;D;15/05/09;00:00:00;173.7100000
ROSN;D;18/05/09;00:00:00;177.2700000
ROSN;D;19/05/09;00:00:00;181.0000000
ROSN;D;20/05/09;00:00:00;191.8000000
ROSN;D;21/05/09;00:00:00;180.5500000
