<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SIBN;D;06/11/07;00:00:00;125.8900000
SIBN;D;07/11/07;00:00:00;125.1000000
SIBN;D;08/11/07;00:00:00;126.0000000
SIBN;D;09/11/07;00:00:00;125.8000000
SIBN;D;12/11/07;00:00:00;126.6400000
SIBN;D;13/11/07;00:00:00;125.6000000
SIBN;D;14/11/07;00:00:00;127.8900000
SIBN;D;15/11/07;00:00:00;127.7000000
SIBN;D;16/11/07;00:00:00;126.2100000
SIBN;D;19/11/07;00:00:00;126.0000000
SIBN;D;20/11/07;00:00:00;127.0000000
SIBN;D;21/11/07;00:00:00;125.4000000
SIBN;D;22/11/07;00:00:00;123.5000000
SIBN;D;23/11/07;00:00:00;124.4000000
SIBN;D;26/11/07;00:00:00;126.6000000
SIBN;D;27/11/07;00:00:00;125.8000000
SIBN;D;28/11/07;00:00:00;125.9000000
SIBN;D;29/11/07;00:00:00;126.5000000
SIBN;D;30/11/07;00:00:00;130.3200000
SIBN;D;03/12/07;00:00:00;133.0700000
SIBN;D;04/12/07;00:00:00;133.8000000
SIBN;D;05/12/07;00:00:00;135.7900000
SIBN;D;06/12/07;00:00:00;137.5000000
SIBN;D;07/12/07;00:00:00;140.8500000
SIBN;D;10/12/07;00:00:00;142.4300000
SIBN;D;11/12/07;00:00:00;143.5100000
SIBN;D;12/12/07;00:00:00;151.0000000
SIBN;D;13/12/07;00:00:00;151.0500000
SIBN;D;14/12/07;00:00:00;147.5000000
SIBN;D;17/12/07;00:00:00;147.5100000
SIBN;D;18/12/07;00:00:00;152.7000000
SIBN;D;19/12/07;00:00:00;156.5000000
SIBN;D;20/12/07;00:00:00;157.8800000
SIBN;D;21/12/07;00:00:00;157.9000000
SIBN;D;24/12/07;00:00:00;157.4500000
SIBN;D;25/12/07;00:00:00;151.1800000
SIBN;D;26/12/07;00:00:00;148.8500000
SIBN;D;27/12/07;00:00:00;150.3000000
SIBN;D;28/12/07;00:00:00;153.0000000
SIBN;D;09/01/08;00:00:00;156.3500000
SIBN;D;10/01/08;00:00:00;156.0000000
SIBN;D;11/01/08;00:00:00;153.6400000
SIBN;D;14/01/08;00:00:00;153.1500000
SIBN;D;15/01/08;00:00:00;149.7000000
SIBN;D;16/01/08;00:00:00;143.0200000
SIBN;D;17/01/08;00:00:00;146.8900000
SIBN;D;18/01/08;00:00:00;144.0000000
SIBN;D;21/01/08;00:00:00;130.9400000
SIBN;D;22/01/08;00:00:00;123.0000000
SIBN;D;23/01/08;00:00:00;122.0600000
SIBN;D;24/01/08;00:00:00;132.0000000
SIBN;D;25/01/08;00:00:00;139.6000000
SIBN;D;28/01/08;00:00:00;139.1000000
SIBN;D;29/01/08;00:00:00;142.7100000
SIBN;D;30/01/08;00:00:00;139.1800000
SIBN;D;31/01/08;00:00:00;132.2300000
SIBN;D;01/02/08;00:00:00;135.0900000
SIBN;D;04/02/08;00:00:00;131.8000000
SIBN;D;05/02/08;00:00:00;129.9500000
SIBN;D;06/02/08;00:00:00;129.5100000
SIBN;D;07/02/08;00:00:00;125.9900000
SIBN;D;08/02/08;00:00:00;124.0000000
SIBN;D;11/02/08;00:00:00;125.4100000
SIBN;D;12/02/08;00:00:00;129.0000000
SIBN;D;13/02/08;00:00:00;132.3600000
SIBN;D;14/02/08;00:00:00;142.4000000
SIBN;D;15/02/08;00:00:00;139.9100000
SIBN;D;18/02/08;00:00:00;142.0000000
SIBN;D;19/02/08;00:00:00;143.2500000
SIBN;D;20/02/08;00:00:00;140.0100000
SIBN;D;21/02/08;00:00:00;143.1000000
SIBN;D;22/02/08;00:00:00;143.6000000
SIBN;D;26/02/08;00:00:00;145.0000000
SIBN;D;27/02/08;00:00:00;142.9000000
SIBN;D;28/02/08;00:00:00;140.4200000
