<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
LKOH;D;21/05/08;00:00:00;2597.0000000
LKOH;D;22/05/08;00:00:00;2524.0000000
LKOH;D;23/05/08;00:00:00;2547.1000000
LKOH;D;26/05/08;00:00:00;2564.0000000
LKOH;D;27/05/08;00:00:00;2507.9300000
LKOH;D;28/05/08;00:00:00;2502.0000000
LKOH;D;29/05/08;00:00:00;2642.0000000
LKOH;D;30/05/08;00:00:00;2659.9000000
LKOH;D;02/06/08;00:00:00;2615.7900000
LKOH;D;03/06/08;00:00:00;2600.0000000
LKOH;D;04/06/08;00:00:00;2461.0000000
LKOH;D;05/06/08;00:00:00;2451.9000000
LKOH;D;06/06/08;00:00:00;2488.0000000
LKOH;D;07/06/08;00:00:00;2414.0000000
LKOH;D;09/06/08;00:00:00;2440.0000000
LKOH;D;10/06/08;00:00:00;2450.0000000
LKOH;D;11/06/08;00:00:00;2507.0000000
LKOH;D;16/06/08;00:00:00;2488.1200000
LKOH;D;17/06/08;00:00:00;2492.0000000
LKOH;D;18/06/08;00:00:00;2479.0000000
LKOH;D;19/06/08;00:00:00;2447.0000000
LKOH;D;20/06/08;00:00:00;2419.3500000
LKOH;D;23/06/08;00:00:00;2353.0000000
LKOH;D;24/06/08;00:00:00;2311.1200000
LKOH;D;25/06/08;00:00:00;2284.9800000
LKOH;D;26/06/08;00:00:00;2278.0200000
LKOH;D;27/06/08;00:00:00;2310.0000000
LKOH;D;30/06/08;00:00:00;2323.0000000
LKOH;D;01/07/08;00:00:00;2240.5200000
LKOH;D;02/07/08;00:00:00;2278.0000000
LKOH;D;03/07/08;00:00:00;2275.0000000
LKOH;D;04/07/08;00:00:00;2223.0000000
LKOH;D;07/07/08;00:00:00;2230.0000000
LKOH;D;08/07/08;00:00:00;2181.0000000
LKOH;D;09/07/08;00:00:00;2141.5300000
LKOH;D;10/07/08;00:00:00;2179.9000000
LKOH;D;11/07/08;00:00:00;2155.2200000
LKOH;D;14/07/08;00:00:00;2253.0000000
LKOH;D;15/07/08;00:00:00;2223.0000000
LKOH;D;16/07/08;00:00:00;2230.0000000
LKOH;D;17/07/08;00:00:00;2282.2000000
LKOH;D;18/07/08;00:00:00;2170.0000000
LKOH;D;21/07/08;00:00:00;2177.0000000
LKOH;D;22/07/08;00:00:00;2153.0500000
LKOH;D;23/07/08;00:00:00;2145.0000000
LKOH;D;24/07/08;00:00:00;2078.0000000
LKOH;D;25/07/08;00:00:00;1946.0000000
LKOH;D;28/07/08;00:00:00;1877.0000000
LKOH;D;29/07/08;00:00:00;1812.0000000
LKOH;D;30/07/08;00:00:00;1914.0000000
LKOH;D;31/07/08;00:00:00;1922.0000000
LKOH;D;01/08/08;00:00:00;1945.9900000
LKOH;D;04/08/08;00:00:00;1927.1700000
LKOH;D;05/08/08;00:00:00;1852.7000000
LKOH;D;06/08/08;00:00:00;1911.8000000
LKOH;D;07/08/08;00:00:00;1944.7400000
LKOH;D;08/08/08;00:00:00;1837.0000000
LKOH;D;11/08/08;00:00:00;1922.9900000
LKOH;D;12/08/08;00:00:00;1960.0000000
LKOH;D;13/08/08;00:00:00;1913.7500000
LKOH;D;14/08/08;00:00:00;1927.0000000
LKOH;D;15/08/08;00:00:00;1902.1000000
LKOH;D;18/08/08;00:00:00;1875.8200000
LKOH;D;19/08/08;00:00:00;1740.0000000
LKOH;D;20/08/08;00:00:00;1801.0000000
LKOH;D;21/08/08;00:00:00;1829.0000000
LKOH;D;22/08/08;00:00:00;1802.0000000
LKOH;D;25/08/08;00:00:00;1714.0500000
LKOH;D;26/08/08;00:00:00;1702.2700000
LKOH;D;27/08/08;00:00:00;1759.0000000
LKOH;D;28/08/08;00:00:00;1887.0000000
LKOH;D;29/08/08;00:00:00;1832.3000000
LKOH;D;01/09/08;00:00:00;1845.8500000
LKOH;D;02/09/08;00:00:00;1792.0000000
LKOH;D;03/09/08;00:00:00;1730.9900000
LKOH;D;04/09/08;00:00:00;1708.5000000
LKOH;D;05/09/08;00:00:00;1700.0000000
LKOH;D;08/09/08;00:00:00;1758.0000000
LKOH;D;09/09/08;00:00:00;1606.9000000
LKOH;D;10/09/08;00:00:00;1520.0700000
LKOH;D;11/09/08;00:00:00;1521.0000000
LKOH;D;12/09/08;00:00:00;1691.0000000
LKOH;D;15/09/08;00:00:00;1567.0000000
LKOH;D;16/09/08;00:00:00;1366.0000000
LKOH;D;17/09/08;00:00:00;1412.0000000
LKOH;D;19/09/08;00:00:00;1794.0000000
LKOH;D;22/09/08;00:00:00;1719.0000000
LKOH;D;23/09/08;00:00:00;1648.9900000
LKOH;D;24/09/08;00:00:00;1656.0000000
LKOH;D;25/09/08;00:00:00;1600.0000000
LKOH;D;26/09/08;00:00:00;1563.0700000
LKOH;D;29/09/08;00:00:00;1509.0000000
LKOH;D;30/09/08;00:00:00;1520.0000000
LKOH;D;01/10/08;00:00:00;1500.5000000
LKOH;D;02/10/08;00:00:00;1454.0000000
LKOH;D;03/10/08;00:00:00;1371.0000000
LKOH;D;06/10/08;00:00:00;1100.0000000
LKOH;D;07/10/08;00:00:00;1111.0000000
LKOH;D;08/10/08;00:00:00;940.0000000
LKOH;D;09/10/08;00:00:00;1136.2200000
LKOH;D;13/10/08;00:00:00;1011.0000000
LKOH;D;14/10/08;00:00:00;1168.0000000
LKOH;D;15/10/08;00:00:00;1030.0000000
LKOH;D;16/10/08;00:00:00;860.0000000
LKOH;D;17/10/08;00:00:00;826.0000000
LKOH;D;20/10/08;00:00:00;875.0000000
LKOH;D;21/10/08;00:00:00;913.9900000
LKOH;D;22/10/08;00:00:00;880.0100000
LKOH;D;23/10/08;00:00:00;880.0000000
LKOH;D;24/10/08;00:00:00;740.2200000
LKOH;D;28/10/08;00:00:00;795.0000000
LKOH;D;29/10/08;00:00:00;892.0000000
LKOH;D;30/10/08;00:00:00;1026.0000000
LKOH;D;31/10/08;00:00:00;1033.0000000
LKOH;D;01/11/08;00:00:00;1097.3800000
LKOH;D;05/11/08;00:00:00;1100.0100000
LKOH;D;06/11/08;00:00:00;1023.0000000
LKOH;D;07/11/08;00:00:00;1063.0000000
LKOH;D;10/11/08;00:00:00;1085.5000000
LKOH;D;11/11/08;00:00:00;960.8000000
LKOH;D;13/11/08;00:00:00;873.0000000
LKOH;D;14/11/08;00:00:00;848.9700000
LKOH;D;17/11/08;00:00:00;804.9000000
LKOH;D;18/11/08;00:00:00;836.2100000
LKOH;D;19/11/08;00:00:00;827.0000000
LKOH;D;20/11/08;00:00:00;825.2000000
LKOH;D;21/11/08;00:00:00;777.0000000
LKOH;D;24/11/08;00:00:00;912.0000000
LKOH;D;25/11/08;00:00:00;850.0000000
LKOH;D;26/11/08;00:00:00;842.9000000
LKOH;D;27/11/08;00:00:00;874.4500000
LKOH;D;28/11/08;00:00:00;879.7900000
LKOH;D;01/12/08;00:00:00;800.1000000
LKOH;D;02/12/08;00:00:00;807.9800000
LKOH;D;03/12/08;00:00:00;800.0000000
LKOH;D;04/12/08;00:00:00;825.0300000
LKOH;D;05/12/08;00:00:00;818.0000000
LKOH;D;08/12/08;00:00:00;910.0000000
LKOH;D;09/12/08;00:00:00;910.0000000
LKOH;D;10/12/08;00:00:00;933.2000000
LKOH;D;11/12/08;00:00:00;971.0000000
LKOH;D;12/12/08;00:00:00;993.0000000
LKOH;D;15/12/08;00:00:00;1072.0000000
LKOH;D;16/12/08;00:00:00;1058.2600000
LKOH;D;17/12/08;00:00:00;1015.9800000
LKOH;D;18/12/08;00:00:00;955.0000000
LKOH;D;19/12/08;00:00:00;950.0000000
LKOH;D;22/12/08;00:00:00;1011.0000000
LKOH;D;23/12/08;00:00:00;1080.0000000
LKOH;D;24/12/08;00:00:00;1029.5000000
LKOH;D;25/12/08;00:00:00;1000.0100000
LKOH;D;26/12/08;00:00:00;950.0000000
LKOH;D;29/12/08;00:00:00;976.7800000
LKOH;D;30/12/08;00:00:00;948.0000000
LKOH;D;31/12/08;00:00:00;961.6000000
LKOH;D;11/01/09;00:00:00;1016.1000000
LKOH;D;12/01/09;00:00:00;1058.5200000
LKOH;D;13/01/09;00:00:00;1110.0000000
LKOH;D;14/01/09;00:00:00;1001.3000000
LKOH;D;15/01/09;00:00:00;1015.0000000
LKOH;D;16/01/09;00:00:00;1033.9900000
LKOH;D;19/01/09;00:00:00;999.0000000
LKOH;D;20/01/09;00:00:00;982.9900000
LKOH;D;21/01/09;00:00:00;1024.9900000
LKOH;D;22/01/09;00:00:00;985.9700000
LKOH;D;23/01/09;00:00:00;995.0100000
LKOH;D;26/01/09;00:00:00;1134.4000000
LKOH;D;27/01/09;00:00:00;1105.0000000
LKOH;D;28/01/09;00:00:00;1159.4300000
LKOH;D;29/01/09;00:00:00;1156.5000000
LKOH;D;30/01/09;00:00:00;1166.9800000
