Выигрыш алгоритма Hedge на шаге 1 (2007-06-02 00:00:00): -2.621157889999978, всего: -2.621157889999978, eta: 1e-05
Выигрыш алгоритма Hedge на шаге 2 (2007-06-03 00:00:00): -3.062883004767504, всего: -5.684040894767482, eta: 1.0000000000000002e-06
Выигрыш алгоритма Hedge на шаге 3 (2007-06-04 00:00:00): -3.099734958229158, всего: -8.78377585299664, eta: 1.0000000000000002e-07
Выигрыш алгоритма Hedge на шаге 4 (2007-06-05 00:00:00): 5.904080003704222, всего: -2.8796958492924185, eta: 1.0000000000000004e-08
Выигрыш алгоритма Hedge на шаге 5 (2007-06-06 00:00:00): 6.7601890348552205, всего: 3.880493185562802, eta: 1.0000000000000005e-09
Выигрыш алгоритма Hedge на шаге 6 (2007-06-07 00:00:00): 2.882484593195201, всего: 6.762977778758003, eta: 1.0000000000000006e-10
Выигрыш алгоритма Hedge на шаге 7 (2007-06-08 00:00:00): 5.602849127641516, всего: 12.36582690639952, eta: 1.0000000000000006e-11
Выигрыш алгоритма Hedge на шаге 8 (2007-06-09 00:00:00): 15.18184116521785, всего: 27.54766807161737, eta: 1.0000000000000006e-12
Выигрыш алгоритма Hedge на шаге 9 (2007-06-10 00:00:00): 2.0793808268254494, всего: 29.62704889844282, eta: 1.0000000000000007e-13
Выигрыш алгоритма Hedge на шаге 10 (2007-06-11 00:00:00): 2.0793808268658167, всего: 31.706429725308634, eta: 1.0000000000000008e-14
Выигрыш алгоритма Hedge на шаге 11 (2007-06-12 00:00:00): 2.0793641558346554, всего: 33.78579388114329, eta: 1.0000000000000009e-15
Выигрыш алгоритма Hedge на шаге 12 (2007-06-13 00:00:00): 2.0793474847992828, всего: 35.86514136594258, eta: 1.000000000000001e-16
Выигрыш алгоритма Hedge на шаге 13 (2007-06-14 00:00:00): 25.2194334461788, всего: 61.084574812121375, eta: 1.000000000000001e-17
Выигрыш алгоритма Hedge на шаге 14 (2007-06-15 00:00:00): -5.301920185580055, всего: 55.782654626541316, eta: 1.000000000000001e-18
Выигрыш алгоритма Hedge на шаге 15 (2007-06-16 00:00:00): 1.0164807951043369, всего: 56.79913542164565, eta: 1.000000000000001e-19
Выигрыш алгоритма Hedge на шаге 16 (2007-06-17 00:00:00): 1.2398114533871727, всего: 58.03894687503282, eta: 1.0000000000000011e-20
Выигрыш алгоритма Hedge на шаге 17 (2007-06-18 00:00:00): 1.2398246396907386, всего: 59.27877151472356, eta: 1.0000000000000012e-21
Выигрыш алгоритма Hedge на шаге 18 (2007-06-19 00:00:00): -3.2539228520938663, всего: 56.024848662629694, eta: 1.0000000000000012e-22
Выигрыш алгоритма Hedge на шаге 19 (2007-06-20 00:00:00): 11.776926533819402, всего: 67.8017751964491, eta: 1.0000000000000013e-23
Выигрыш алгоритма Hedge на шаге 20 (2007-06-21 00:00:00): -18.780851294952562, всего: 49.02092390149654, eta: 1.0000000000000014e-24
Выигрыш алгоритма Hedge на шаге 21 (2007-06-22 00:00:00): 12.347345152391808, всего: 61.36826905388835, eta: 1.0000000000000014e-25
Выигрыш алгоритма Hedge на шаге 22 (2007-06-23 00:00:00): 0.02771001919871302, всего: 61.39597907308706, eta: 1.0000000000000015e-26
Выигрыш алгоритма Hedge на шаге 23 (2007-06-24 00:00:00): 0.02771561470558842, всего: 61.423694687792654, eta: 1.0000000000000015e-27
Выигрыш алгоритма Hedge на шаге 24 (2007-06-25 00:00:00): -0.3669302455775206, всего: 61.05676444221513, eta: 1.0000000000000015e-28
Выигрыш алгоритма Hedge на шаге 25 (2007-06-26 00:00:00): -0.8201911373256306, всего: 60.236573304889504, eta: 1.0000000000000016e-29
Выигрыш алгоритма Hedge на шаге 26 (2007-06-27 00:00:00): -7.075697335002407, всего: 53.160875969887094, eta: 1.0000000000000017e-30
Выигрыш алгоритма Hedge на шаге 27 (2007-06-28 00:00:00): 5.763841047961533, всего: 58.92471701784863, eta: 1.0000000000000016e-31
Выигрыш алгоритма Hedge на шаге 28 (2007-06-29 00:00:00): -1.4955924063479764, всего: 57.429124611500654, eta: 1.0000000000000017e-32
Выигрыш алгоритма Hedge на шаге 29 (2007-06-30 00:00:00): 1.4130947103096103, всего: 58.84221932181026, eta: 1.0000000000000018e-33
Выигрыш алгоритма Hedge на шаге 30 (2007-07-01 00:00:00): 1.2897332611447463, всего: 60.13195258295501, eta: 1.0000000000000019e-34
Выигрыш алгоритма Hedge на шаге 31 (2007-07-02 00:00:00): 1.2897934985984572, всего: 61.421746081553465, eta: 1.0000000000000019e-35
Выигрыш алгоритма Hedge на шаге 32 (2007-07-03 00:00:00): 7.569360305697948, всего: 68.99110638725142, eta: 1.000000000000002e-36
Выигрыш алгоритма Hedge на шаге 33 (2007-07-04 00:00:00): 1.9070874475197335, всего: 70.89819383477115, eta: 1.000000000000002e-37
Выигрыш алгоритма Hedge на шаге 34 (2007-07-05 00:00:00): 16.348220201241325, всего: 87.24641403601248, eta: 1.000000000000002e-38
Выигрыш алгоритма Hedge на шаге 35 (2007-07-06 00:00:00): 3.775387665196975, всего: 91.02180170120945, eta: 1.000000000000002e-39
Выигрыш алгоритма Hedge на шаге 36 (2007-07-07 00:00:00): 1.0656965543043397, всего: 92.0874982555138, eta: 1.0000000000000022e-40
Выигрыш алгоритма Hedge на шаге 37 (2007-07-08 00:00:00): 1.0656857220974219, всего: 93.15318397761122, eta: 1.0000000000000022e-41
Выигрыш алгоритма Hedge на шаге 38 (2007-07-09 00:00:00): 1.0656701785078986, всего: 94.21885415611912, eta: 1.0000000000000023e-42
Выигрыш алгоритма Hedge на шаге 39 (2007-07-10 00:00:00): -8.748581666455543, всего: 85.47027248966359, eta: 1.0000000000000023e-43
Выигрыш алгоритма Hedge на шаге 40 (2007-07-11 00:00:00): 9.322656958835257, всего: 94.79292944849884, eta: 1.0000000000000023e-44
Выигрыш алгоритма Hedge на шаге 41 (2007-07-12 00:00:00): 21.32102783624013, всего: 116.11395728473897, eta: 1.0000000000000023e-45
Выигрыш алгоритма Hedge на шаге 42 (2007-07-13 00:00:00): 4.669482813643504, всего: 120.78344009838247, eta: 1.0000000000000024e-46
Выигрыш алгоритма Hedge на шаге 43 (2007-07-14 00:00:00): 0.7364232003329848, всего: 121.51986329871545, eta: 1.0000000000000024e-47
Выигрыш алгоритма Hedge на шаге 44 (2007-07-15 00:00:00): 0.7364366498605496, всего: 122.256299948576, eta: 1.0000000000000024e-48
Выигрыш алгоритма Hedge на шаге 45 (2007-07-16 00:00:00): 0.5101144178186101, всего: 122.76641436639461, eta: 1.0000000000000024e-49
Выигрыш алгоритма Hedge на шаге 46 (2007-07-17 00:00:00): -2.0346955262629938, всего: 120.73171884013162, eta: 1.0000000000000025e-50
Выигрыш алгоритма Hedge на шаге 47 (2007-07-18 00:00:00): -6.9213887993693755, всего: 113.81033004076224, eta: 1.0000000000000025e-51
Выигрыш алгоритма Hedge на шаге 48 (2007-07-19 00:00:00): 14.038034730962798, всего: 127.84836477172503, eta: 1.0000000000000026e-52
Выигрыш алгоритма Hedge на шаге 49 (2007-07-20 00:00:00): -9.562676290716112, всего: 118.28568848100892, eta: 1.0000000000000027e-53
Выигрыш алгоритма Hedge на шаге 50 (2007-07-21 00:00:00): 0.5920012244161147, всего: 118.87768970542503, eta: 1.0000000000000028e-54
Выигрыш алгоритма Hedge на шаге 51 (2007-07-22 00:00:00): 0.6663671121917936, всего: 119.54405681761682, eta: 1.0000000000000029e-55
Выигрыш алгоритма Hedge на шаге 52 (2007-07-23 00:00:00): 0.6663697844466402, всего: 120.21042660206346, eta: 1.000000000000003e-56
Выигрыш алгоритма Hedge на шаге 53 (2007-07-24 00:00:00): -19.994070709630645, всего: 100.21635589243282, eta: 1.000000000000003e-57
Выигрыш алгоритма Hedge на шаге 54 (2007-07-25 00:00:00): 2.751777810197603, всего: 102.96813370263042, eta: 1.0000000000000032e-58
Выигрыш алгоритма Hedge на шаге 55 (2007-07-26 00:00:00): -27.345344921443797, всего: 75.62278878118663, eta: 1.0000000000000033e-59
Выигрыш алгоритма Hedge на шаге 56 (2007-07-27 00:00:00): -14.56359755647221, всего: 61.05919122471442, eta: 1.0000000000000034e-60
Выигрыш алгоритма Hedge на шаге 57 (2007-07-28 00:00:00): 1.7703205763003669, всего: 62.82951180101478, eta: 1.0000000000000035e-61
Выигрыш алгоритма Hedge на шаге 58 (2007-07-29 00:00:00): 1.7703564742947495, всего: 64.59986827530953, eta: 1.0000000000000035e-62
Выигрыш алгоритма Hedge на шаге 59 (2007-07-30 00:00:00): 1.7703615845654708, всего: 66.370229859875, eta: 1.0000000000000036e-63
Выигрыш алгоритма Hedge на шаге 60 (2007-07-31 00:00:00): 9.766965719315362, всего: 76.13719557919036, eta: 1.0000000000000037e-64
Выигрыш алгоритма Hedge на шаге 61 (2007-08-01 00:00:00): -17.069202798161058, всего: 59.067992781029304, eta: 1.0000000000000037e-65
Выигрыш алгоритма Hedge на шаге 62 (2007-08-02 00:00:00): 9.813575260522343, всего: 68.88156804155165, eta: 1.0000000000000038e-66
Выигрыш алгоритма Hedge на шаге 63 (2007-08-03 00:00:00): 3.7941309030560353, всего: 72.67569894460767, eta: 1.0000000000000039e-67
Выигрыш алгоритма Hedge на шаге 64 (2007-08-04 00:00:00): -3.421937416842679, всего: 69.253761527765, eta: 1.000000000000004e-68
Выигрыш алгоритма Hedge на шаге 65 (2007-08-05 00:00:00): -3.4219389825577236, всего: 65.83182254520727, eta: 1.0000000000000041e-69
Выигрыш алгоритма Hedge на шаге 66 (2007-08-06 00:00:00): -3.4219345316547143, всего: 62.40988801355256, eta: 1.0000000000000042e-70
Выигрыш алгоритма Hedge на шаге 67 (2007-08-07 00:00:00): 5.228771532682636, всего: 67.6386595462352, eta: 1.0000000000000041e-71
Выигрыш алгоритма Hedge на шаге 68 (2007-08-08 00:00:00): 16.610780023611273, всего: 84.24943956984647, eta: 1.0000000000000042e-72
Выигрыш алгоритма Hedge на шаге 69 (2007-08-09 00:00:00): -23.799388875728553, всего: 60.45005069411792, eta: 1.0000000000000042e-73
Выигрыш алгоритма Hedge на шаге 70 (2007-08-10 00:00:00): -11.242541264646075, всего: 49.20750942947184, eta: 1.0000000000000043e-74
Выигрыш алгоритма Hedge на шаге 71 (2007-08-11 00:00:00): 6.539815538770579, всего: 55.747324968242424, eta: 1.0000000000000044e-75
Выигрыш алгоритма Hedge на шаге 72 (2007-08-12 00:00:00): 6.539817303866474, всего: 62.287142272108895, eta: 1.0000000000000044e-76
Выигрыш алгоритма Hedge на шаге 73 (2007-08-13 00:00:00): 6.539768918644531, всего: 68.82691119075342, eta: 1.0000000000000043e-77
Выигрыш алгоритма Hedge на шаге 74 (2007-08-14 00:00:00): -4.485094037109424, всего: 64.341817153644, eta: 1.0000000000000044e-78
Выигрыш алгоритма Hedge на шаге 75 (2007-08-15 00:00:00): -19.671425094703245, всего: 44.670392058940756, eta: 1.0000000000000045e-79
Выигрыш алгоритма Hedge на шаге 76 (2007-08-16 00:00:00): -20.675922709640357, всего: 23.9944693493004, eta: 1.0000000000000045e-80
Выигрыш алгоритма Hedge на шаге 77 (2007-08-17 00:00:00): 17.33824191719568, всего: 41.33271126649608, eta: 1.0000000000000045e-81
Выигрыш алгоритма Hedge на шаге 78 (2007-08-18 00:00:00): -2.4045977761954322, всего: 38.928113490300646, eta: 1.0000000000000046e-82
Выигрыш алгоритма Hedge на шаге 79 (2007-08-19 00:00:00): -2.4045657618579144, всего: 36.52354772844273, eta: 1.0000000000000048e-83
Выигрыш алгоритма Hedge на шаге 80 (2007-08-20 00:00:00): -2.4037876392853224, всего: 34.11976008915741, eta: 1.0000000000000048e-84
Выигрыш алгоритма Hedge на шаге 81 (2007-08-21 00:00:00): -7.56254542080195, всего: 26.55721466835546, eta: 1.0000000000000048e-85
Выигрыш алгоритма Hedge на шаге 82 (2007-08-22 00:00:00): 16.47067258631393, всего: 43.027887254669395, eta: 1.0000000000000049e-86
