Выигрыш алгоритма Hedge на шаге 1 (2007-06-02 00:00:00): -2.621157889999978, всего: -2.621157889999978, eta: 5e-05
Выигрыш алгоритма Hedge на шаге 2 (2007-06-03 00:00:00): -3.0635924272798314, всего: -5.684750317279809, eta: 5e-06
Выигрыш алгоритма Hedge на шаге 3 (2007-06-04 00:00:00): -3.0630146835690084, всего: -8.747765000848817, eta: 5.000000000000001e-07
Выигрыш алгоритма Hedge на шаге 4 (2007-06-05 00:00:00): 5.913683756914947, всего: -2.83408124393387, eta: 5.000000000000001e-08
Выигрыш алгоритма Hedge на шаге 5 (2007-06-06 00:00:00): 6.770348177696489, всего: 3.936266933762619, eta: 5.000000000000002e-09
Выигрыш алгоритма Hedge на шаге 6 (2007-06-07 00:00:00): 2.8920837226030036, всего: 6.828350656365623, eta: 5.000000000000002e-10
Выигрыш алгоритма Hedge на шаге 7 (2007-06-08 00:00:00): 5.611662679789769, всего: 12.440013336155392, eta: 5.000000000000003e-11
Выигрыш алгоритма Hedge на шаге 8 (2007-06-09 00:00:00): 15.200662849704965, всего: 27.640676185860357, eta: 5.000000000000003e-12
Выигрыш алгоритма Hedge на шаге 9 (2007-06-10 00:00:00): 2.081415997777091, всего: 29.72209218363745, eta: 5.000000000000003e-13
Выигрыш алгоритма Hedge на шаге 10 (2007-06-11 00:00:00): 2.081415997979448, всего: 31.8035081816169, eta: 5.000000000000003e-14
Выигрыш алгоритма Hedge на шаге 11 (2007-06-12 00:00:00): 2.0813993095406427, всего: 33.88490749115754, eta: 5.000000000000004e-15
Выигрыш алгоритма Hedge на шаге 12 (2007-06-13 00:00:00): 2.081382621080949, всего: 35.96629011223849, eta: 5.000000000000004e-16
Выигрыш алгоритма Hedge на шаге 13 (2007-06-14 00:00:00): 25.104125165474365, всего: 61.070415277712854, eta: 5.000000000000005e-17
Выигрыш алгоритма Hedge на шаге 14 (2007-06-15 00:00:00): -5.30750665501297, всего: 55.76290862269988, eta: 5.000000000000005e-18
Выигрыш алгоритма Hedge на шаге 15 (2007-06-16 00:00:00): 1.016272750122446, всего: 56.77918137282233, eta: 5.000000000000005e-19
Выигрыш алгоритма Hedge на шаге 16 (2007-06-17 00:00:00): 1.2399456018751405, всего: 58.01912697469747, eta: 5.000000000000005e-20
Выигрыш алгоритма Hedge на шаге 17 (2007-06-18 00:00:00): 1.2399587911361583, всего: 59.25908576583363, eta: 5.000000000000006e-21
Выигрыш алгоритма Hedge на шаге 18 (2007-06-19 00:00:00): -3.256940954281666, всего: 56.002144811551965, eta: 5.000000000000006e-22
Выигрыш алгоритма Hedge на шаге 19 (2007-06-20 00:00:00): 11.7852157020099, всего: 67.78736051356186, eta: 5.000000000000006e-23
Выигрыш алгоритма Hedge на шаге 20 (2007-06-21 00:00:00): -18.795087950906627, всего: 48.99227256265524, eta: 5.0000000000000064e-24
Выигрыш алгоритма Hedge на шаге 21 (2007-06-22 00:00:00): 12.361115497983327, всего: 61.353388060638565, eta: 5.000000000000007e-25
Выигрыш алгоритма Hedge на шаге 22 (2007-06-23 00:00:00): 0.029947752060724475, всего: 61.383335812699286, eta: 5.000000000000007e-26
Выигрыш алгоритма Hedge на шаге 23 (2007-06-24 00:00:00): 0.02995335182047032, всего: 61.41328916451975, eta: 5.0000000000000074e-27
Выигрыш алгоритма Hedge на шаге 24 (2007-06-25 00:00:00): -0.3652078109484346, всего: 61.04808135357132, eta: 5.000000000000007e-28
Выигрыш алгоритма Hedge на шаге 25 (2007-06-26 00:00:00): -0.8231497131401684, всего: 60.22493164043115, eta: 5.0000000000000077e-29
Выигрыш алгоритма Hedge на шаге 26 (2007-06-27 00:00:00): -7.082374328279064, всего: 53.142557312152086, eta: 5.000000000000008e-30
Выигрыш алгоритма Hedge на шаге 27 (2007-06-28 00:00:00): 5.76652229023219, всего: 58.909079602384274, eta: 5.000000000000008e-31
Выигрыш алгоритма Hedge на шаге 28 (2007-06-29 00:00:00): -1.4923537759254972, всего: 57.41672582645878, eta: 5.000000000000008e-32
Выигрыш алгоритма Hedge на шаге 29 (2007-06-30 00:00:00): 1.4149288820421466, всего: 58.83165470850093, eta: 5.0000000000000085e-33
Выигрыш алгоритма Hedge на шаге 30 (2007-07-01 00:00:00): 1.2914234135100529, всего: 60.12307812201098, eta: 5.000000000000009e-34
Выигрыш алгоритма Hedge на шаге 31 (2007-07-02 00:00:00): 1.2914837117020808, всего: 61.41456183371306, eta: 5.000000000000009e-35
Выигрыш алгоритма Hedge на шаге 32 (2007-07-03 00:00:00): 7.577710138993702, всего: 68.99227197270676, eta: 5.0000000000000094e-36
Выигрыш алгоритма Hedge на шаге 33 (2007-07-04 00:00:00): 1.9072504922419764, всего: 70.89952246494873, eta: 5.00000000000001e-37
Выигрыш алгоритма Hedge на шаге 34 (2007-07-05 00:00:00): 17.363125457335425, всего: 88.26264792228416, eta: 5.00000000000001e-38
Выигрыш алгоритма Hedge на шаге 35 (2007-07-06 00:00:00): 3.778624454378388, всего: 92.04127237666255, eta: 5.00000000000001e-39
Выигрыш алгоритма Hedge на шаге 36 (2007-07-07 00:00:00): 1.0680384292901939, всего: 93.10931080595275, eta: 5.00000000000001e-40
Выигрыш алгоритма Hedge на шаге 37 (2007-07-08 00:00:00): 1.068027681711014, всего: 94.17733848766376, eta: 5.000000000000011e-41
