Выигрыш алгоритма Hedge на шаге 1 (2007-06-02 00:00:00): -2.621157889999978, всего: -2.621157889999978, eta: 0.0005
Выигрыш алгоритма Hedge на шаге 21 (2007-06-22 00:00:00): 13.468451996377071, всего: 65.56325902499854, eta: 5.0000000000000064e-24
Выигрыш алгоритма Hedge на шаге 22 (2007-06-23 00:00:00): 0.03128908622412235, всего: 65.59454811122266, eta: 5.000000000000007e-25
Выигрыш алгоритма Hedge на шаге 23 (2007-06-24 00:00:00): 0.043930482394979986, всего: 65.63847859361765, eta: 5.000000000000007e-26
Выигрыш алгоритма Hedge на шаге 24 (2007-06-25 00:00:00): 0.0021524423725606256, всего: 65.64063103599021, eta: 5.0000000000000074e-27
Выигрыш алгоритма Hedge на шаге 25 (2007-06-26 00:00:00): -1.3407590014769826, всего: 64.29987203451323, eta: 5.000000000000007e-28
Выигрыш алгоритма Hedge на шаге 26 (2007-06-27 00:00:00): -7.073010631352123, всего: 57.22686140316111, eta: 5.0000000000000077e-29
Выигрыш алгоритма Hedge на шаге 27 (2007-06-28 00:00:00): 5.548488052359364, всего: 62.77534945552047, eta: 5.000000000000008e-30
Выигрыш алгоритма Hedge на шаге 28 (2007-06-29 00:00:00): -1.3279155091943329, всего: 61.447433946326136, eta: 5.000000000000008e-31
Выигрыш алгоритма Hedge на шаге 29 (2007-06-30 00:00:00): 1.7237001823926785, всего: 63.17113412871881, eta: 5.000000000000008e-32
Выигрыш алгоритма Hedge на шаге 30 (2007-07-01 00:00:00): 1.7177192052042725, всего: 64.88885333392308, eta: 5.0000000000000085e-33
Выигрыш алгоритма Hedge на шаге 31 (2007-07-02 00:00:00): 1.7177461936498681, всего: 66.60659952757295, eta: 5.000000000000009e-34
Выигрыш алгоритма Hedge на шаге 32 (2007-07-03 00:00:00): 6.912649771865589, всего: 73.51924929943854, eta: 5.000000000000009e-35
Выигрыш алгоритма Hedge на шаге 33 (2007-07-04 00:00:00): 1.9089919754051832, всего: 75.42824127484373, eta: 5.0000000000000094e-36
Выигрыш алгоритма Hedge на шаге 34 (2007-07-05 00:00:00): 16.051706321290183, всего: 91.47994759613391, eta: 5.00000000000001e-37
Выигрыш алгоритма Hedge на шаге 35 (2007-07-06 00:00:00): 3.563702491472133, всего: 95.04365008760604, eta: 5.00000000000001e-38
Выигрыш алгоритма Hedge на шаге 36 (2007-07-07 00:00:00): 1.2425079714182519, всего: 96.28615805902429, eta: 5.00000000000001e-39
Выигрыш алгоритма Hedge на шаге 37 (2007-07-08 00:00:00): 1.242460595527396, всего: 97.52861865455168, eta: 5.00000000000001e-40
Выигрыш алгоритма Hedge на шаге 38 (2007-07-09 00:00:00): 1.242481786172339, всего: 98.77110044072401, eta: 5.000000000000011e-41
Выигрыш алгоритма Hedge на шаге 39 (2007-07-10 00:00:00): -10.343837991030425, всего: 88.42726244969359, eta: 5.000000000000011e-42
Выигрыш алгоритма Hedge на шаге 40 (2007-07-11 00:00:00): 9.379983350593871, всего: 97.80724580028746, eta: 5.000000000000011e-43
Выигрыш алгоритма Hedge на шаге 41 (2007-07-12 00:00:00): 22.482496675022603, всего: 120.28974247531006, eta: 5.000000000000011e-44
Выигрыш алгоритма Hedge на шаге 42 (2007-07-13 00:00:00): 4.2997486698432414, всего: 124.5894911451533, eta: 5.0000000000000116e-45
Выигрыш алгоритма Hedge на шаге 43 (2007-07-14 00:00:00): 0.7389420387243677, всего: 125.32843318387768, eta: 5.0000000000000116e-46
Выигрыш алгоритма Hedge на шаге 44 (2007-07-15 00:00:00): 0.7389556219855165, всего: 126.06738880586319, eta: 5.000000000000012e-47
Выигрыш алгоритма Hedge на шаге 45 (2007-07-16 00:00:00): 0.738950074177823, всего: 126.80633888004101, eta: 5.000000000000012e-48
Выигрыш алгоритма Hedge на шаге 46 (2007-07-17 00:00:00): -2.22943553809142, всего: 124.57690334194959, eta: 5.000000000000012e-49
Выигрыш алгоритма Hedge на шаге 47 (2007-07-18 00:00:00): -8.234613847783308, всего: 116.34228949416628, eta: 5.000000000000012e-50
Выигрыш алгоритма Hedge на шаге 48 (2007-07-19 00:00:00): 14.040031201824922, всего: 130.3823206959912, eta: 5.0000000000000125e-51
Выигрыш алгоритма Hedge на шаге 49 (2007-07-20 00:00:00): -10.188913918925488, всего: 120.19340677706572, eta: 5.000000000000013e-52
Выигрыш алгоритма Hedge на шаге 50 (2007-07-21 00:00:00): 0.6764893923393014, всего: 120.86989616940502, eta: 5.000000000000013e-53
Выигрыш алгоритма Hedge на шаге 51 (2007-07-22 00:00:00): 0.6765177555828856, всего: 121.54641392498792, eta: 5.0000000000000135e-54
Выигрыш алгоритма Hedge на шаге 52 (2007-07-23 00:00:00): 0.6765198381683949, всего: 122.2229337631563, eta: 5.000000000000014e-55
Выигрыш алгоритма Hedge на шаге 53 (2007-07-24 00:00:00): -19.672582198808414, всего: 102.55035156434789, eta: 5.0000000000000145e-56
Выигрыш алгоритма Hedge на шаге 54 (2007-07-25 00:00:00): 2.6584744712775583, всего: 105.20882603562545, eta: 5.000000000000015e-57
Выигрыш алгоритма Hedge на шаге 55 (2007-07-26 00:00:00): -26.294408077339668, всего: 78.91441795828578, eta: 5.000000000000015e-58
Выигрыш алгоритма Hedge на шаге 56 (2007-07-27 00:00:00): -14.210476353491964, всего: 64.70394160479381, eta: 5.000000000000016e-59
Выигрыш алгоритма Hedge на шаге 57 (2007-07-28 00:00:00): 1.6815389780515906, всего: 66.3854805828454, eta: 5.000000000000017e-60
Выигрыш алгоритма Hedge на шаге 58 (2007-07-29 00:00:00): 1.6815302980912927, всего: 68.06701088093669, eta: 5.000000000000017e-61
Выигрыш алгоритма Hedge на шаге 59 (2007-07-30 00:00:00): 1.5795871832158026, всего: 69.6465980641525, eta: 5.0000000000000175e-62
Выигрыш алгоритма Hedge на шаге 60 (2007-07-31 00:00:00): 10.200666143332315, всего: 79.84726420748481, eta: 5.000000000000017e-63
Выигрыш алгоритма Hedge на шаге 61 (2007-08-01 00:00:00): -17.335809796992912, всего: 62.5114544104919, eta: 5.000000000000018e-64
Выигрыш алгоритма Hedge на шаге 62 (2007-08-02 00:00:00): 9.857026356309063, всего: 72.36848076680096, eta: 5.000000000000018e-65
Выигрыш алгоритма Hedge на шаге 63 (2007-08-03 00:00:00): 3.8364573655206176, всего: 76.20493813232157, eta: 5.000000000000019e-66
Выигрыш алгоритма Hedge на шаге 64 (2007-08-04 00:00:00): -3.449102829460969, всего: 72.7558353028606, eta: 5.000000000000019e-67
Выигрыш алгоритма Hedge на шаге 65 (2007-08-05 00:00:00): -3.4491043425355117, всего: 69.3067309603251, eta: 5.0000000000000195e-68
Выигрыш алгоритма Hedge на шаге 66 (2007-08-06 00:00:00): -3.4490999733761702, всего: 65.85763098694893, eta: 5.00000000000002e-69
Выигрыш алгоритма Hedge на шаге 67 (2007-08-07 00:00:00): 5.124405776393275, всего: 70.98203676334221, eta: 5.0000000000000204e-70
Выигрыш алгоритма Hedge на шаге 68 (2007-08-08 00:00:00): 16.72391580032785, всего: 87.70595256367005, eta: 5.000000000000021e-71
Выигрыш алгоритма Hedge на шаге 69 (2007-08-09 00:00:00): -24.002803367413694, всего: 63.70314919625636, eta: 5.000000000000021e-72
Выигрыш алгоритма Hedge на шаге 70 (2007-08-10 00:00:00): -10.459801704484725, всего: 53.24334749177164, eta: 5.000000000000021e-73
Выигрыш алгоритма Hedge на шаге 71 (2007-08-11 00:00:00): 6.624385319118539, всего: 59.867732810890175, eta: 5.000000000000021e-74
Выигрыш алгоритма Hedge на шаге 72 (2007-08-12 00:00:00): 6.579439606784375, всего: 66.44717241767455, eta: 5.000000000000021e-75
Выигрыш алгоритма Hedge на шаге 73 (2007-08-13 00:00:00): 6.57939049117664, всего: 73.02656290885119, eta: 5.000000000000022e-76
Выигрыш алгоритма Hedge на шаге 74 (2007-08-14 00:00:00): -4.567399585556283, всего: 68.4591633232949, eta: 5.000000000000022e-77
Выигрыш алгоритма Hedge на шаге 75 (2007-08-15 00:00:00): -19.93960769612401, всего: 48.51955562717089, eta: 5.000000000000022e-78
Выигрыш алгоритма Hedge на шаге 76 (2007-08-16 00:00:00): -20.96973975822561, всего: 27.549815868945277, eta: 5.000000000000022e-79
Выигрыш алгоритма Hedge на шаге 77 (2007-08-17 00:00:00): 17.940354664925135, всего: 45.49017053387041, eta: 5.0000000000000225e-80
Выигрыш алгоритма Hedge на шаге 78 (2007-08-18 00:00:00): -2.3702269663921185, всего: 43.119943567478295, eta: 5.000000000000022e-81
Выигрыш алгоритма Hedge на шаге 79 (2007-08-19 00:00:00): -2.418979102404124, всего: 40.70096446507417, eta: 5.0000000000000226e-82
Выигрыш алгоритма Hedge на шаге 80 (2007-08-20 00:00:00): -2.4251018285788226, всего: 38.27586263649535, eta: 5.000000000000023e-83
Выигрыш алгоритма Hedge на шаге 81 (2007-08-21 00:00:00): -7.742444499855172, всего: 30.533418136640176, eta: 5.000000000000024e-84
Выигрыш алгоритма Hedge на шаге 82 (2007-08-22 00:00:00): 16.524955430381954, всего: 47.05837356702213, eta: 5.000000000000024e-85
Выигрыш алгоритма Hedge на шаге 83 (2007-08-23 00:00:00): -5.6525828320641045, всего: 41.405790734958025, eta: 5.000000000000024e-86
Выигрыш алгоритма Hedge на шаге 84 (2007-08-24 00:00:00): 0.5110520868282853, всего: 41.91684282178631, eta: 5.0000000000000245e-87
Выигрыш алгоритма Hedge на шаге 85 (2007-08-25 00:00:00): 4.095311474769407, всего: 46.01215429655572, eta: 5.0000000000000246e-88
Выигрыш алгоритма Hedge на шаге 86 (2007-08-26 00:00:00): 4.02128305281547, всего: 50.03343734937119, eta: 5.000000000000025e-89
Выигрыш алгоритма Hedge на шаге 87 (2007-08-27 00:00:00): 3.796823169529422, всего: 53.830260518900616, eta: 5.0000000000000255e-90
Выигрыш алгоритма Hedge на шаге 88 (2007-08-28 00:00:00): -5.754834704071407, всего: 48.07542581482921, eta: 5.000000000000026e-91
Выигрыш алгоритма Hedge на шаге 89 (2007-08-29 00:00:00): -4.5447474386348485, всего: 43.53067837619436, eta: 5.000000000000027e-92
Выигрыш алгоритма Hedge на шаге 90 (2007-08-30 00:00:00): -1.5577610098269048, всего: 41.972917366367454, eta: 5.000000000000027e-93
Выигрыш алгоритма Hedge на шаге 91 (2007-08-31 00:00:00): 23.13432289741173, всего: 65.10724026377919, eta: 5.000000000000027e-94
Выигрыш алгоритма Hedge на шаге 92 (2007-09-01 00:00:00): -1.6319734317967867, всего: 63.4752668319824, eta: 5.000000000000028e-95
Выигрыш алгоритма Hedge на шаге 93 (2007-09-02 00:00:00): -1.6319782425586857, всего: 61.843288589423715, eta: 5.000000000000028e-96
Выигрыш алгоритма Hedge на шаге 94 (2007-09-03 00:00:00): -1.6319086103427412, всего: 60.211379979080974, eta: 5.000000000000029e-97
Выигрыш алгоритма Hedge на шаге 95 (2007-09-04 00:00:00): -4.835155442216548, всего: 55.37622453686443, eta: 5.000000000000029e-98
Выигрыш алгоритма Hedge на шаге 96 (2007-09-05 00:00:00): -1.1626274120009374, всего: 54.21359712486349, eta: 5.000000000000029e-99
Выигрыш алгоритма Hedge на шаге 97 (2007-09-06 00:00:00): 6.4241735133141376, всего: 60.63777063817763, eta: 5.00000000000003e-100
Выигрыш алгоритма Hedge на шаге 98 (2007-09-07 00:00:00): -18.729819471286643, всего: 41.90795116689098, eta: 5.00000000000003e-101
Выигрыш алгоритма Hedge на шаге 99 (2007-09-08 00:00:00): -0.45077631940883045, всего: 41.45717484748215, eta: 5.0000000000000304e-102
Выигрыш алгоритма Hedge на шаге 100 (2007-09-09 00:00:00): -0.4507518171219461, всего: 41.0064230303602, eta: 5.00000000000003e-103
Выигрыш алгоритма Hedge на шаге 101 (2007-09-10 00:00:00): -0.4507210743885583, всего: 40.55570195597164, eta: 5.000000000000031e-104
Выигрыш алгоритма Hedge на шаге 102 (2007-09-11 00:00:00): 2.987919068373633, всего: 43.54362102434528, eta: 5.0000000000000314e-105
Выигрыш алгоритма Hedge на шаге 103 (2007-09-12 00:00:00): -7.229326311818907, всего: 36.31429471252637, eta: 5.000000000000032e-106
Выигрыш алгоритма Hedge на шаге 104 (2007-09-13 00:00:00): 14.62672429136783, всего: 50.9410190038942, eta: 5.000000000000032e-107
Выигрыш алгоритма Hedge на шаге 105 (2007-09-14 00:00:00): -1.370298061988274, всего: 49.570720941905925, eta: 5.000000000000032e-108
Выигрыш алгоритма Hedge на шаге 106 (2007-09-15 00:00:00): -3.1365236197186728, всего: 46.43419732218725, eta: 5.000000000000032e-109
Выигрыш алгоритма Hedge на шаге 107 (2007-09-16 00:00:00): -3.1364142491006834, всего: 43.29778307308657, eta: 5.0000000000000325e-110
Выигрыш алгоритма Hedge на шаге 108 (2007-09-17 00:00:00): -3.1363042148606946, всего: 40.16147885822588, eta: 5.000000000000033e-111
Выигрыш алгоритма Hedge на шаге 109 (2007-09-18 00:00:00): 11.195127822493614, всего: 51.356606680719494, eta: 5.000000000000033e-112
Выигрыш алгоритма Hedge на шаге 110 (2007-09-19 00:00:00): 29.534629889667936, всего: 80.89123657038743, eta: 5.000000000000033e-113
Выигрыш алгоритма Hedge на шаге 111 (2007-09-20 00:00:00): -11.542913756650442, всего: 69.34832281373698, eta: 5.000000000000034e-114
Выигрыш алгоритма Hedge на шаге 112 (2007-09-21 00:00:00): 6.873095509141422, всего: 76.2214183228784, eta: 5.0000000000000345e-115
Выигрыш алгоритма Hedge на шаге 113 (2007-09-22 00:00:00): 4.85277693874678, всего: 81.07419526162519, eta: 5.0000000000000346e-116
Выигрыш алгоритма Hedge на шаге 114 (2007-09-23 00:00:00): 4.616321640843618, всего: 85.69051690246881, eta: 5.000000000000035e-117
Выигрыш алгоритма Hedge на шаге 115 (2007-09-24 00:00:00): 4.616327659884464, всего: 90.30684456235328, eta: 5.000000000000035e-118
Выигрыш алгоритма Hedge на шаге 116 (2007-09-25 00:00:00): -15.498188423773131, всего: 74.80865613858015, eta: 5.000000000000035e-119
Выигрыш алгоритма Hedge на шаге 117 (2007-09-26 00:00:00): 19.114796329854265, всего: 93.92345246843442, eta: 5.000000000000035e-120
Выигрыш алгоритма Hedge на шаге 118 (2007-09-27 00:00:00): -2.8438198897449602, всего: 91.07963257868946, eta: 5.000000000000035e-121
Выигрыш алгоритма Hedge на шаге 119 (2007-09-28 00:00:00): -5.8873161245767225, всего: 85.19231645411273, eta: 5.000000000000035e-122
Выигрыш алгоритма Hedge на шаге 120 (2007-09-29 00:00:00): -4.532361602173651, всего: 80.65995485193908, eta: 5.000000000000036e-123
Выигрыш алгоритма Hedge на шаге 121 (2007-09-30 00:00:00): -4.53234395324574, всего: 76.12761089869333, eta: 5.000000000000036e-124
Выигрыш алгоритма Hedge на шаге 122 (2007-10-01 00:00:00): -4.5323640366874045, всего: 71.59524686200592, eta: 5.000000000000036e-125
Выигрыш алгоритма Hedge на шаге 123 (2007-10-02 00:00:00): 19.830176013042916, всего: 91.42542287504884, eta: 5.000000000000037e-126
Выигрыш алгоритма Hedge на шаге 124 (2007-10-03 00:00:00): -14.543501114819827, всего: 76.881921760229, eta: 5.0000000000000375e-127
Выигрыш алгоритма Hedge на шаге 125 (2007-10-04 00:00:00): -3.4677509063944463, всего: 73.41417085383456, eta: 5.000000000000038e-128
Выигрыш алгоритма Hedge на шаге 126 (2007-10-05 00:00:00): 11.49026085061951, всего: 84.90443170445407, eta: 5.000000000000038e-129
Выигрыш алгоритма Hedge на шаге 127 (2007-10-06 00:00:00): 0.5569664473895162, всего: 85.46139815184358, eta: 5.000000000000038e-130
Выигрыш алгоритма Hedge на шаге 128 (2007-10-07 00:00:00): 0.5569348307605745, всего: 86.01833298260415, eta: 5.000000000000038e-131
Выигрыш алгоритма Hedge на шаге 129 (2007-10-08 00:00:00): 0.5569034455773577, всего: 86.57523642818151, eta: 5.000000000000039e-132
Выигрыш алгоритма Hedge на шаге 130 (2007-10-09 00:00:00): 9.912710176973889, всего: 96.4879466051554, eta: 5.000000000000039e-133
Выигрыш алгоритма Hedge на шаге 131 (2007-10-10 00:00:00): -5.9978559941570895, всего: 90.49009061099831, eta: 5.000000000000039e-134
Выигрыш алгоритма Hedge на шаге 132 (2007-10-11 00:00:00): 13.420612933701342, всего: 103.91070354469966, eta: 5.00000000000004e-135
Выигрыш алгоритма Hedge на шаге 133 (2007-10-12 00:00:00): -3.287157615926043, всего: 100.62354592877361, eta: 5.00000000000004e-136
Выигрыш алгоритма Hedge на шаге 134 (2007-10-13 00:00:00): 2.578204690183511, всего: 103.20175061895712, eta: 5.00000000000004e-137
Выигрыш алгоритма Hedge на шаге 135 (2007-10-14 00:00:00): 2.5781815254046725, всего: 105.7799321443618, eta: 5.0000000000000405e-138
Выигрыш алгоритма Hedge на шаге 136 (2007-10-15 00:00:00): 2.578180883042565, всего: 108.35811302740436, eta: 5.0000000000000406e-139
Выигрыш алгоритма Hedge на шаге 137 (2007-10-16 00:00:00): -8.110902298026073, всего: 100.24721072937828, eta: 5.000000000000041e-140
Выигрыш алгоритма Hedge на шаге 138 (2007-10-17 00:00:00): 8.697475980300887, всего: 108.94468670967916, eta: 5.000000000000041e-141
Выигрыш алгоритма Hedge на шаге 139 (2007-10-18 00:00:00): -11.332238729914259, всего: 97.61244797976491, eta: 5.000000000000042e-142
Выигрыш алгоритма Hedge на шаге 140 (2007-10-19 00:00:00): -6.940950879825602, всего: 90.6714970999393, eta: 5.000000000000042e-143
Выигрыш алгоритма Hedge на шаге 141 (2007-10-20 00:00:00): -4.985856730555217, всего: 85.68564036938409, eta: 5.0000000000000424e-144
Выигрыш алгоритма Hedge на шаге 142 (2007-10-21 00:00:00): -4.985875121997664, всего: 80.69976524738642, eta: 5.0000000000000424e-145
Выигрыш алгоритма Hedge на шаге 143 (2007-10-22 00:00:00): -4.985865706639951, всего: 75.71389954074647, eta: 5.000000000000043e-146
Выигрыш алгоритма Hedge на шаге 144 (2007-10-23 00:00:00): 9.079980176672974, всего: 84.79387971741944, eta: 5.0000000000000435e-147
Выигрыш алгоритма Hedge на шаге 145 (2007-10-24 00:00:00): -0.9392018062814811, всего: 83.85467791113797, eta: 5.0000000000000436e-148
Выигрыш алгоритма Hedge на шаге 146 (2007-10-25 00:00:00): 11.94350468748507, всего: 95.79818259862304, eta: 5.000000000000044e-149
Выигрыш алгоритма Hedge на шаге 147 (2007-10-26 00:00:00): 18.195428113798044, всего: 113.99361071242109, eta: 5.000000000000044e-150
Выигрыш алгоритма Hedge на шаге 148 (2007-10-27 00:00:00): 3.169147495216441, всего: 117.16275820763752, eta: 5.000000000000045e-151
Выигрыш алгоритма Hedge на шаге 149 (2007-10-28 00:00:00): 3.1691210353164725, всего: 120.331879242954, eta: 5.0000000000000455e-152
Выигрыш алгоритма Hedge на шаге 150 (2007-10-29 00:00:00): 3.169100677770452, всего: 123.50097992072446, eta: 5.000000000000046e-153
Выигрыш алгоритма Hedge на шаге 151 (2007-10-30 00:00:00): -7.830109900777774, всего: 115.67087001994669, eta: 5.000000000000046e-154
Выигрыш алгоритма Hedge на шаге 152 (2007-10-31 00:00:00): 8.026558208767224, всего: 123.69742822871392, eta: 5.000000000000046e-155
Выигрыш алгоритма Hedge на шаге 153 (2007-11-01 00:00:00): -8.600299811951498, всего: 115.09712841676242, eta: 5.000000000000047e-156
Выигрыш алгоритма Hedge на шаге 154 (2007-11-02 00:00:00): 6.214652795942851, всего: 121.31178121270527, eta: 5.000000000000047e-157
Выигрыш алгоритма Hedge на шаге 155 (2007-11-03 00:00:00): 4.227575204483528, всего: 125.5393564171888, eta: 5.0000000000000474e-158
Выигрыш алгоритма Hedge на шаге 156 (2007-11-04 00:00:00): 3.842360359763459, всего: 129.38171677695226, eta: 5.000000000000048e-159
Выигрыш алгоритма Hedge на шаге 157 (2007-11-05 00:00:00): 3.842360359763476, всего: 133.22407713671575, eta: 5.000000000000048e-160
Выигрыш алгоритма Hedge на шаге 158 (2007-11-06 00:00:00): 3.8423012839965685, всего: 137.0663784207123, eta: 5.000000000000048e-161
Выигрыш алгоритма Hedge на шаге 159 (2007-11-07 00:00:00): -3.7526646041185563, всего: 133.31371381659375, eta: 5.000000000000049e-162
Выигрыш алгоритма Hedge на шаге 160 (2007-11-08 00:00:00): 2.23188982468304, всего: 135.54560364127678, eta: 5.0000000000000485e-163
Выигрыш алгоритма Hedge на шаге 161 (2007-11-09 00:00:00): -13.071322080144972, всего: 122.47428156113182, eta: 5.000000000000049e-164
Выигрыш алгоритма Hedge на шаге 162 (2007-11-10 00:00:00): 0.4109334850890922, всего: 122.8852150462209, eta: 5.000000000000049e-165
Выигрыш алгоритма Hedge на шаге 163 (2007-11-11 00:00:00): 0.41093427375129665, всего: 123.2961493199722, eta: 5.0000000000000495e-166
Выигрыш алгоритма Hedge на шаге 164 (2007-11-12 00:00:00): 0.41095094873090615, всего: 123.7071002687031, eta: 5.00000000000005e-167
Выигрыш алгоритма Hedge на шаге 165 (2007-11-13 00:00:00): -6.8364134525036855, всего: 116.87068681619941, eta: 5.00000000000005e-168
Выигрыш алгоритма Hedge на шаге 166 (2007-11-14 00:00:00): 17.577854841404623, всего: 134.44854165760404, eta: 5.00000000000005e-169
Выигрыш алгоритма Hedge на шаге 167 (2007-11-15 00:00:00): -6.252768150085567, всего: 128.19577350751848, eta: 5.000000000000051e-170
Выигрыш алгоритма Hedge на шаге 168 (2007-11-16 00:00:00): -6.0033595210184, всего: 122.19241398650009, eta: 5.000000000000051e-171
Выигрыш алгоритма Hedge на шаге 169 (2007-11-17 00:00:00): -3.1358296866689424, всего: 119.05658429983114, eta: 5.0000000000000516e-172
Выигрыш алгоритма Hedge на шаге 170 (2007-11-18 00:00:00): -3.135790616885898, всего: 115.92079368294524, eta: 5.000000000000052e-173
Выигрыш алгоритма Hedge на шаге 171 (2007-11-19 00:00:00): -3.135817245639167, всего: 112.78497643730609, eta: 5.000000000000052e-174
Выигрыш алгоритма Hedge на шаге 172 (2007-11-20 00:00:00): 5.033437895724383, всего: 117.81841433303046, eta: 5.000000000000053e-175
Выигрыш алгоритма Hedge на шаге 173 (2007-11-21 00:00:00): -15.019512733113562, всего: 102.7989015999169, eta: 5.000000000000053e-176
Выигрыш алгоритма Hedge на шаге 174 (2007-11-22 00:00:00): -3.1778590114769325, всего: 99.62104258843998, eta: 5.0000000000000535e-177
Выигрыш алгоритма Hedge на шаге 175 (2007-11-23 00:00:00): 2.952985256060602, всего: 102.57402784450058, eta: 5.000000000000053e-178
Выигрыш алгоритма Hedge на шаге 176 (2007-11-24 00:00:00): 3.5481667987622907, всего: 106.12219464326287, eta: 5.000000000000054e-179
Выигрыш алгоритма Hedge на шаге 177 (2007-11-25 00:00:00): 3.548198475763507, всего: 109.67039311902639, eta: 5.000000000000054e-180
Выигрыш алгоритма Hedge на шаге 178 (2007-11-26 00:00:00): 3.548172364263406, всего: 113.2185654832898, eta: 5.000000000000055e-181
Выигрыш алгоритма Hedge на шаге 179 (2007-11-27 00:00:00): -9.36221707566203, всего: 103.85634840762776, eta: 5.000000000000055e-182
Выигрыш алгоритма Hedge на шаге 180 (2007-11-28 00:00:00): 9.846750349156055, всего: 113.70309875678382, eta: 5.0000000000000554e-183
Выигрыш алгоритма Hedge на шаге 181 (2007-11-29 00:00:00): 11.50540551142074, всего: 125.20850426820456, eta: 5.000000000000055e-184
Выигрыш алгоритма Hedge на шаге 182 (2007-11-30 00:00:00): 14.047024035373166, всего: 139.25552830357773, eta: 5.000000000000056e-185
Выигрыш алгоритма Hedge на шаге 183 (2007-12-01 00:00:00): 1.1867933083191082, всего: 140.44232161189683, eta: 5.000000000000056e-186
Выигрыш алгоритма Hedge на шаге 184 (2007-12-02 00:00:00): 1.186819779329312, всего: 141.62914139122614, eta: 5.000000000000057e-187
Выигрыш алгоритма Hedge на шаге 185 (2007-12-03 00:00:00): 1.258668803849964, всего: 142.8878101950761, eta: 5.000000000000057e-188
Выигрыш алгоритма Hedge на шаге 186 (2007-12-04 00:00:00): 1.4138064494426292, всего: 144.30161664451873, eta: 5.000000000000057e-189
Выигрыш алгоритма Hedge на шаге 187 (2007-12-05 00:00:00): 29.87005794424713, всего: 174.17167458876585, eta: 5.000000000000057e-190
Выигрыш алгоритма Hedge на шаге 188 (2007-12-06 00:00:00): 3.4639044826852334, всего: 177.63557907145108, eta: 5.0000000000000574e-191
Выигрыш алгоритма Hedge на шаге 189 (2007-12-07 00:00:00): 21.13009998420759, всего: 198.76567905565867, eta: 5.000000000000058e-192
Выигрыш алгоритма Hedge на шаге 190 (2007-12-08 00:00:00): 9.451735917702036, всего: 208.2174149733607, eta: 5.000000000000058e-193
Выигрыш алгоритма Hedge на шаге 191 (2007-12-09 00:00:00): 9.451602999997858, всего: 217.66901797335854, eta: 5.000000000000058e-194
Выигрыш алгоритма Hedge на шаге 192 (2007-12-10 00:00:00): 9.451457691729045, всего: 227.12047566508758, eta: 5.000000000000059e-195
